ID,UUID,SECURITY_CODE,SECURITY_NAME,ACCOUNTING_YEAR,DATA_YEAR,IS_DELETE,CONTEXTREF,CREATETIME,REPORT_TYPE,STAMP,PAGE_INDEX,SOURCE_URL,CFME00000M,CFME00010M,CFME00020M,CFME00030M,CFME00040M,CFME00050M,CFME00060M,CFME00070M,CFME00080M,CFME00090M,CFME00100M,CFME00110M,CFME00120M,CFME00130M,CFME00140M,CFME00150M,CFME00160M,CFME00170M,CFME00180M,CFME00190M,CFME00200M,CFME00210M,CFME00220M,CFME00230M,CFME00240M,CFME00250M,CFME00260M,CFME00270M,CFME00280M,CFME00290M,CFME00300M,CFME00310M,CFME00320M,CFME00330M,CFME00340M,CFME00350M,CFME00360M,CFME00370M,CFME00380M,CFME00390M,CFME00400M,CFME00410M,CFME00420M,CFME00430M,CFME00440M,CFME00450M,CFME00460M,CFME00470M,CFME00480M,CFME00490M,CFME00500M,CFME00510M,CFME00520M,CFME00530M,CFME00540M,CFME00550M,CFME00560M,CFME00570M,CFME00580M,CFME00590M,CFME00600M,CFME00610M,CFME00620M,CFME00630M,CFME00640M,CFME00650M,CFME00660M,CFME00670M,CFME00680M,CFME00690M,CFME00700M,CFME00710M,CFME00720M,CFME00730M,CFME00740M,CFME00750M,CFME00760M,CFME00770M,CFME00780M,CFME00790M,CFME00800M,CFME00810M,CFME00820M,CFME00830M,CFME00840M,CFME00850M,CFME00860M,CFME00870M,CFME00880M,CFME00890M,CFME00900M,CFME00910M,CFME00920M,CFME00930M,CFME00940M,CFME00950M,CFME00960M,CFME00970M,CFME00980M,CFME00990M,CFME01000M,CFME01010M,CFME01020M,CFME01030M,CFME01040M,CFME01050M,CFME01060M,CFME01070M,CFME01080M,CFME01090M,CFME01100M,CFME01110M,CFME01120M,CFME01130M,CFME01140M,CFME01150M,CFME01160M,CFME01170M,CFME01180M,CFME01190M,CFME01200M,CFME01210M,CFME01220M,CFME01230M,CFME01240M,CFME01250M,CFME01260M,CFME01270M,CFME01280M,CFME01290M,CFME01300M,CFME01310M,CFME01320M,CFME01330M,CFME01340M,CFME01350M,CFME01360M,CFME01370M,CFME01380M,CFME01390M,CFME01400M,CFME01410M,CFME01420M,CFME01430M,CFME01440M,CFME01450M,CFME01460M,CFME01470M,CFME01480M,CFME01490M,CFME01500M,CFME01510M,CFME01520M,CFME01530M,CFME01540M,CFME01550M,CFME01560M,CFME01570M,CFME01580M,CFME01590M,CFME01600M,CFME01610M,CFME01620M,CFME01630M,CFME01640M,CFME01650M,CFME01660M,CFME01670M,CFME01680M,CFME01690M,CFME01700M,CFME01710M,CFME01720M,CFME01730M,CFME01740M,CFME01750M,CFME01760M,CFME01770M,CFME01780M,CFME01790M,CFME01800M,CFME01810M,CFME01820M,CFME01830M,CFME01840M,CFME01850M,CFME01860M,CFME01870M,CFME01880M,CFME01890M,CFME01900M,CFME01910M,CFME01920M,CFME01930M,CFME01940M,CFME01950M,CFME01960M,CFME01970M,CFME01980M,CFME01990M,CFME02000M,CFME02010M,CFME02020M,CFME02030M,CFME02040M,CFME02050M,CFME02060M,CFME02070M,CFME02080M,CFME02090M,CFME02100M,CFME02110M,CFME02120M,CFME02130M,CFME02140M
146138,110afd1ee6125e53bc934202355b0c62,430011,指南针,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/2/12,年度报告,2019/2/28,58,http://www.neeq.com.cn/disclosure/2018/2018-02-12/1518421033_104011.pdf,,1,624691636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285652,,625977288,28395748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26658751,,,,58404803,,,,,369053024,,482512326,143464962,1,,1456975556,,,11700,,40000,,,,,,,,1457027256,,,,,,88576692,,,1486420000,,,,,,,,,,,,2000000,,1576996692,-119969436,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23495526,397876524,,,421372050,,
63203,110afd1ee6125e53bc934202355b0c62,430011,指南针,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/2/12,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-02-12/1518421033_104011.pdf,,1,710293787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259408,,,,,6043261,,723596456,38456685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231093602,,,,66468900,,,,,217033071,,553052258,170544198,1,,3976673765,,,148500,,20600,,,,,,,,3976842865,,,,,,209737156,,,3957997086,,,,,,,,,,,,1903350,,4169637592,-192794727,1,,,,,,,,,,,,,,,,700000,,,700000,,,,,,,,,,,,,,,,,,,,868025,,,,868025,-168025,,-22418554,527073239,,,504654685,,
63204,110afd1ee6125e53bc934202355b0c62,430011,指南针,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/2/12,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-02-12/1518421033_104011.pdf,,1,654051882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3160168,,,,,1429894,,658641944,31424159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195214328,,,,78484502,,,,,174964902,,480087891,178554053,1,,2558478641,,,27535,,16746020,,,,,,,,2575252196,,,,,,9577661,,,2538284004,,,,,,,,,,,,166547856,,2714409521,-139157325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39396728,487676511,,,527073239,,
53541,369c06397d2252e48b4514fbd15c6858,430014,恒业世纪,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/3/28,年度报告,2019/2/27,49,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522231528_265784.pdf,,1,242459431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3655832.3,,,,,78627657.48,,324742920.8,121345237.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36074778.41,,,,17496660.85,,,,,113349024.4,,288265701,36477219.78,1,,,,,,,,,,,,,,,,,,,,,41457859.86,,,,,,,,,,,,,,,,,41457859.86,-41457859.86,1,,,,,,81580000,,,,,,,,,,,,,81580000,,,58000000,,,,,,,1532155.94,,,,,,,,,,,,,,59532155.94,22047844.06,,17067203.98,46070171.56,,,63137375.54,,
53542,369c06397d2252e48b4514fbd15c6858,430014,恒业世纪,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/3/28,年度报告,2019/2/27,49,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522231528_265784.pdf,,1,194010113.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362555.28,,,,,19188090.9,,215560759.9,140516330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28791151.89,,,,15242213.35,,,,,26762352.64,,211312047.8,4248712.04,1,,212000000,,,300874.73,,8000,,,,,,,,212308874.7,,,,,,15000201.34,,,212000000,,,,,,,,,,,,,,227000201.3,-14691326.61,1,,,,,,82846750,,,,,,,,,,,,,82846750,,,55000000,,,,,,,21229084.54,,,,,,,,,,,,,,76229084.54,6617665.46,,-3824949.11,49895120.67,,,46070171.56,,
38467,6f12449fab6a52ccae5a3e8a4ae39b7b,430014,恒业世纪,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/7/12,年度报告,2019/2/27,49,http://www.neeq.com.cn/disclosure/2018/2018-07-12/1531381066_142066.pdf,,1,242459431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3655832.3,,,,,11288638.3,,257403901.6,121345237.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36074778.41,,,,17496660.85,,,,,46010005.18,,220926681.8,36477219.78,1,,,,,,,,,,,,,,,,,,,,,41457859.86,,,,,,,,,,,,,,,,,41457859.86,-41457859.86,1,,,,,,81580000,,,,,,,,,,,,,81580000,,,58000000,,,,,,,1532155.94,,,,,,,,,,,,,,59532155.94,22047844.06,,17067203.98,46070171.56,,,63137375.54,,
38468,6f12449fab6a52ccae5a3e8a4ae39b7b,430014,恒业世纪,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/7/12,年度报告,2019/2/27,49,http://www.neeq.com.cn/disclosure/2018/2018-07-12/1531381066_142066.pdf,,1,194010113.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362555.28,,,,,19188090.9,,215560759.9,140516330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28791151.89,,,,15242213.35,,,,,26762352.64,,211312047.8,4248712.04,1,,212000000,,,300874.73,,8000,,,,,,,,212308874.7,,,,,,15000201.34,,,212000000,,,,,,,,,,,,,,227000201.3,-14691326.61,1,,,,,,82846750,,,,,,,,,,,,,82846750,,,55000000,,,,,,,21229084.54,,,,,,,,,,,,,,76229084.54,6617665.46,,-3824949.11,49895120.67,,,46070171.56,,
114779,6f12449fab6a52ccae5a3e8a4ae39b7b,430014,恒业世纪,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/7/12,年度报告,2019/2/28,50,http://www.neeq.com.cn/disclosure/2018/2018-07-12/1531381066_142066.pdf,,1,245797413.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3074149.65,,,,,94887176.81,,343758739.9,165988276.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27473351.94,,,,14565482.12,,,,,115223994,,323251105,20507634.94,1,,,,,,,,,,,,,,,,,,,,,2941869.15,,,40000000,,,,,,,,,,,,,,42941869.15,-42941869.15,1,,,,,,81580000,,,,,,,,,,,,,81580000,,,58000000,,,,,,,1532155.94,,,,,,,,,,,,,,59532155.94,22047844.06,,-386390.15,40906509.6,,,40520119.45,,
114780,6f12449fab6a52ccae5a3e8a4ae39b7b,430014,恒业世纪,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/7/12,年度报告,2019/2/28,50,http://www.neeq.com.cn/disclosure/2018/2018-07-12/1531381066_142066.pdf,,1,187226773.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131772.64,,,,,92903055.56,,281261601.8,166917976.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20738858.88,,,,11921279.42,,,,,59214878.23,,258792992.8,22468608.97,1,,212000000,,,300874.73,,8000,,,,,,,,212308874.7,,,,,,1063873.15,,,232000000,,,,,,,,,,,,,,233063873.2,-20754998.42,1,,,,,,82846750,,,,,,,,,,,,,82846750,,,55000000,,,,,,,21229084.54,,,,,,,,,,,,,,76229084.54,6617665.46,,8331276.01,32575233.59,,,40906509.6,,
133775,369c06397d2252e48b4514fbd15c6858,430014,恒业世纪,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/3/28,年度报告,2019/2/28,50,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522231528_265784.pdf,,1,245797413.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3074149.65,,,,,94887176.81,,343758739.9,165988276.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27473351.94,,,,14565482.12,,,,,115223994,,323251105,20507634.94,1,,,,,,,,,,,,,,,,,,,,,2941869.15,,,40000000,,,,,,,,,,,,,,42941869.15,-42941869.15,1,,,,,,81580000,,,,,,,,,,,,,81580000,,,58000000,,,,,,,1532155.94,,,,,,,,,,,,,,59532155.94,22047844.06,,-386390.15,40906509.6,,,40520119.45,,
133776,369c06397d2252e48b4514fbd15c6858,430014,恒业世纪,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/3/28,年度报告,2019/2/28,50,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522231528_265784.pdf,,1,187226773.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131772.64,,,,,92903055.56,,281261601.8,166917976.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20738858.88,,,,11921279.42,,,,,59214878.23,,258792992.8,22468608.97,1,,212000000,,,300874.73,,8000,,,,,,,,212308874.7,,,,,,1063873.15,,,232000000,,,,,,,,,,,,,,233063873.2,-20754998.42,1,,,,,,82846750,,,,,,,,,,,,,82846750,,,55000000,,,,,,,21229084.54,,,,,,,,,,,,,,76229084.54,6617665.46,,8331276.01,32575233.59,,,40906509.6,,
38685,6e33adf2f4fe5ddfa7392c6cfa7b7e5f,430015,盖特佳,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/27,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524818295_989015.pdf,,1,21659530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758946.3,,23418476.3,11913123.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857298.26,,,,739514.95,,,,,5289577.59,,21799514.64,1618961.66,1,,,,,,,,,,,,,,,,,,,,,3655757.03,,,,,,,,,,,,,,,,,3655757.03,-3655757.03,1,1000000,,,,,,,,,,,,,,,,,,1000000,,,,,,,,,,,,,,,,,,,,,,,,,1000000,,-1036795.37,2176985.89,,,1140190.52,,
38686,6e33adf2f4fe5ddfa7392c6cfa7b7e5f,430015,盖特佳,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/27,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524818295_989015.pdf,,1,13148994.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4109609.63,,17258604.3,8342346.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553450.7,,,,713654.5,,,,,7601082.56,,19210534.54,-1951930.24,1,,,,,,,,,,,,,,,,,,,,,3664268.18,,,,,,,,,,,,,,,,,3664268.18,-3664268.18,1,5659273,,,,,,,,,,,,,,,2810025.65,,,8469298.65,,,,,,,,,,,,,,,,,,,,2720315,,,,2720315,5748983.65,,132785.23,2044200.66,,,2176985.89,,
115025,6e33adf2f4fe5ddfa7392c6cfa7b7e5f,430015,盖特佳,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/27,年度报告,2019/2/28,43,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524818295_989015.pdf,,1,5025100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4244911.07,,9270011.07,140335.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103453.62,,,,234589.37,,,,,4791571.33,,7269950.16,2000060.91,1,,,,,,,,,,,,,,,,,,,,,3379113.36,,,,,,,,,,,,,,,,,3379113.36,-3379113.36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1379052.45,1748226.01,,,369173.56,,
115026,6e33adf2f4fe5ddfa7392c6cfa7b7e5f,430015,盖特佳,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/27,年度报告,2019/2/28,43,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524818295_989015.pdf,,1,4731494.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3353623.19,,8085117.86,1006828.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576415.93,,,,381421.45,,,,,5132294.2,,8096959.99,-11842.13,1,,,,,,,,,,,,,,,,,,,,,3040006.12,,,2550000,,,,,,,,,,,,,,5590006.12,-5590006.12,1,5659273,,,,,,,,,,,,,,,,,,5659273,,,,,,,,,,,,,,,,,,,,,,,,,5659273,,57424.75,1690801.26,,,1748226.01,,
48543,493a8eade2045cd9bf996a5579588239,430016,胜龙科技,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/6/29,年度报告,2019/2/27,39,http://www.neeq.com.cn/disclosure/2018/2018-06-29/1530273506_540167.pdf,,1,6912319.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97315.88,,7009635.6,3123721.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567512.34,,,,333812.92,,,,,2447182.34,,7472229.05,-462593.45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182697,,,,,,,,,,,,,,182697,-182697,-3.53,-645293.98,874235.95,,,228941.97,,
48544,493a8eade2045cd9bf996a5579588239,430016,胜龙科技,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/6/29,年度报告,2019/2/27,39,http://www.neeq.com.cn/disclosure/2018/2018-06-29/1530273506_540167.pdf,,1,13878759.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748.35,,13881507.79,9695019.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926109.53,,,,1087130.79,,,,,4256393.71,,17964653.9,-4083146.11,1,,,,,,,,,,,,,,,,,,,,,43916,,,,,,,,,,,,,,,,,43916,-43916,1,,,,,,7000000,,,,,,,,,,,,,7000000,,,5000000,,,,,,,269636.91,,,,,,,,,,,,,,5269636.91,1730363.09,28.46,-2396670.56,3270906.51,,,874235.95,,
83503,ccd657e9926555fba180711d8c12c4bd,430017,星昊医药,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/26,年度报告,2019/2/27,46,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524734913_074151.pdf,,1,148283029.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72436628.76,,220719658.2,12867669.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19099807.42,,,,21586731.96,,,,,77946964.29,,131501172.8,89218485.43,1,,179000000,,,1140686.38,,7800,,,,,,,,180148486.4,,,,,,18104107.84,,,227000000,,,,,10000000,,,,,,,,,255104107.8,-74955621.46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10117492,,,,,,,,,,,,,,10117492,-10117492,,4145371.97,8231511.07,,,12376883.04,,
83504,ccd657e9926555fba180711d8c12c4bd,430017,星昊医药,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/26,年度报告,2019/2/27,46,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524734913_074151.pdf,,1,213029022.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24191297.9,,237220320.4,40520741.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18191618.25,,,,33141403.99,,,,,56776297.13,,148630061.2,88590259.16,1,,,,,,,,,,,,,,,,,,,,,56247641.38,,,,,,,,35000000,,,,,,,,,91247641.38,-91247641.38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2657382.22,10888893.29,,,8231511.07,,
13749,ccd657e9926555fba180711d8c12c4bd,430017,星昊医药,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/26,年度报告,2019/2/27,44,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524734913_074151.pdf,,1,281438819.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21544063.73,,302982883.3,56895553.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40853590.7,,,,38877874.26,,,,,121244072.7,,257871091.2,45111792.1,1,,799108000,,,5015927.62,,12800,,,,,,,,804136727.6,,,,,,61554572.43,,,721000000,,,,,10000000,,,,,,,42145.97,,792596718.4,11540009.22,1,,,,,,5000000,,,,,,,,,,,,,5000000,,,5000000,,,,,,,10140148.25,,,,,,,,,,,,,,15140148.25,-10140148.25,-12110.27,46499542.8,26573772.11,,,73073314.91,,
13750,ccd657e9926555fba180711d8c12c4bd,430017,星昊医药,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/26,年度报告,2019/2/27,44,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524734913_074151.pdf,,1,287496893.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15077288.83,,302574182.7,67390924.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40923068.36,,,,44799840.61,,,,,113343052.2,,266456885.3,36117297.32,1,,811392000,,,6040708.35,,2475.7,,,,,,,,817435184.1,,,,,,109912038.7,,,747500000,,,,,5000000,,,,,,,9776310.31,,872188349,-54753164.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18635867.63,45209639.74,,,26573772.11,,
59805,1e4498584ade5aba90f5817002856138,430019,新松佳和,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/3/23,年度报告,2019/2/27,43,http://www.neeq.com.cn/disclosure/2018/2018-03-23/1521791229_660583.pdf,,1,135600465.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6023762.3,,141624227.9,71039792.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24478020.9,,,,20814059.34,,,,,14004869.4,,130336742.2,11287485.76,1,,,,,,,9500,,,,,,,,9500,,,,,,678685.53,,,,,,,,,,,,,,,,,678685.53,-669185.53,1,,,,,,20000000,,,,,,,,,,1171657,,,21171657,,,23000000,,,,,,,2248815.83,,,,,,,,,,,,,,25248815.83,-4077158.83,,6541141.4,17071609.5,,,23612750.9,,
59806,1e4498584ade5aba90f5817002856138,430019,新松佳和,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/3/23,年度报告,2019/2/27,43,http://www.neeq.com.cn/disclosure/2018/2018-03-23/1521791229_660583.pdf,,1,155224399.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068600.11,,156293000.1,116633916.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19576365.24,,,,11948263.43,,,,,11002466.34,,159161011.5,-2868011.48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,23000000,,,,,,,,,,,,,23000000,,,20500000,,,,,,,811426.66,,,,,,,,,,,,,,21311426.66,1688573.34,,-1179438.14,18251047.64,,,17071609.5,,
18213,bbd78dc7d8165a60ac40e8bc58a96611,430020,建工华创,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/26,年度报告,2019/2/27,39,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524742774_608683.pdf,,1,15893414.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8825797.31,,24719211.68,6853682.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172585.02,,,,388211.77,,,,,3178248.71,,13592727.9,11126483.78,1,,,,,,,,,,,,,,,,,,,,,,,,3750000,,,,,,,,,,,,,,3750000,-3750000,1,,,,,,,,,,,,,,,,3430000,,,3430000,,,,,,,,,,,,,,,,,,,,1600306,,,,1600306,1829694,-438.39,9205739.39,1150239.55,,,10355978.94,,
18214,bbd78dc7d8165a60ac40e8bc58a96611,430020,建工华创,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/26,年度报告,2019/2/27,39,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524742774_608683.pdf,,1,3908263.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024604.05,,5932867.67,1414157.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4666126.34,,,,274550.13,,,,,2866677.14,,9221511.57,-3288643.9,1,,,,,,,,,,,,,,,,,,,,,1766090.35,,,,,,,,,,,,,,,,,1766090.35,-1766090.35,1,,,,,,,,,,,,,,,,14683097.81,,,14683097.81,,,5000000,,,,,,,141761.46,,,,,,,,,,4632229.58,,,,9773991.04,4909106.77,1021.28,-144606.2,1294845.75,,,1150239.55,,
89145,bbd78dc7d8165a60ac40e8bc58a96611,430020,建工华创,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/26,年度报告,2019/2/27,40,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524742774_608683.pdf,,1,14618874.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8771459.86,,23390334.23,6443100.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338936.13,,,,373453.58,,,,,3383799.83,,12539290.18,10851044.05,1,,,,,,,,,,,,,,,,,,,,,,,,3750000,,,,,,,,,,,,,,3750000,-3750000,1,,,,,,,,,,,,,,,,3000000,,,3000000,,,,,,,,,,,,,,,,,,,,1600306,,,,1600306,1399694,,8500738.05,925304.32,,,9426042.37,,
89146,bbd78dc7d8165a60ac40e8bc58a96611,430020,建工华创,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/26,年度报告,2019/2/27,40,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524742774_608683.pdf,,1,2073433.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720062.1,,2793495.47,1241230.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496166.52,,,,238231.09,,,,,352557.98,,5328186.3,-2534690.83,1,,,,,,,,,,,,,,,,,,,,,1766090.35,,,,,,,,,,,,,,,,,1766090.35,-1766090.35,1,,,,,,,,,,,,,,,,14683097.81,,,14683097.81,,,5000000,,,,,,,141761.46,,,,,,,,,,4632229.58,,,,9773991.04,4909106.77,,608325.59,316978.73,,,925304.32,,
27045,9a7fd50d8cc952a783ad9a008ef97745,430021,海鑫科金,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/13,年度报告,2019/2/27,61,http://www.neeq.com.cn/disclosure/2018/2018-04-13/1523605554_344842.pdf,,1,634858098.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38758112.91,,,,,16508626.72,,690124837.9,199866314.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307927830.9,,,,71446421.53,,,,,140774615.1,,720015182,-29890344.11,1,,500000,,,465000,,18034320.39,,,,,,,,18999320.39,,,,,,6245276.21,,,161224000,,,,,,,,,,,,39307.69,,167508583.9,-148509263.5,1,61597500,,,,,98031936.42,,,,,,,,,,,,,159629436.4,,,37245138,,,,,,,4417042.92,,,,,,,,,,,,,,41662180.92,117967255.5,,-60432352.12,368772638.6,,,308340286.5,,
